Event number of finishers,age_at_race,hours,avgtemp,Elevation gain
140,34.0,14.5625,22,6000
109,36.0,11.738333333333332,11,4000
82,33.0,19.33222222222222,10,11000
160,54.0,9.509166666666667,21,6000
57,58.0,16.676944444444445,24,9000
109,35.0,14.290555555555557,19,3200
161,63.0,15.676111111111112,24,3200
89,36.0,12.649444444444445,23,6000
79,48.0,13.761388888888888,9,11000
72,47.0,16.125833333333333,16,11000
21,49.0,14.187777777777775,20,9000
143,47.0,13.72638888888889,27,10000
38,35.0,12.251944444444444,18,6000
160,20.0,13.112222222222222,21,6000
138,34.0,10.975,23,6000
78,45.0,10.551388888888887,19,4000
40,49.0,16.63861111111111,28,5600
140,37.0,15.340833333333334,19,10000
197,49.0,14.868611111111113,18,3200
130,36.0,11.310555555555556,25,10000
91,48.0,15.428888888888888,28,5600
97,34.0,17.701944444444443,18,3200
201,40.0,15.334166666666668,23,10000
193,57.0,13.596666666666666,23,3200
197,33.0,20.127777777777776,18,3200
166,43.0,9.426944444444445,24,10000
80,46.0,16.576944444444443,28,5600
172,41.0,11.329166666666667,22,10000
97,40.0,18.737222222222226,18,3200
143,64.0,13.297222222222222,27,10000
201,33.0,12.758055555555556,23,10000
189,29.0,12.651388888888889,21,6000
75,30.0,15.0575,17,6000
159,39.0,18.574166666666667,22,3200
130,36.0,15.571111111111112,25,10000
40,41.0,10.499444444444444,20,9000
78,36.0,7.557777777777778,19,4000
221,48.0,19.0875,22,3200
26,37.0,25.183055555555555,23,6000
100,60.0,16.38277777777778,15,4000
91,52.0,13.5975,28,5600
193,48.0,15.456111111111111,23,3200
140,37.0,14.830833333333333,22,6000
102,40.0,19.058888888888887,20,3200
141,50.0,13.180277777777778,19,10000
164,50.0,20.444166666666668,26,6000
151,53.0,18.16027777777778,23,6000
17,29.0,16.19472222222222,18,9000
166,36.0,12.399722222222222,24,10000
57,40.0,20.823333333333338,19,3200
58,37.0,14.351666666666668,22,6000
77,55.0,16.648333333333333,29,5600
170,46.0,19.23611111111111,26,10000
78,38.0,8.776666666666667,19,4000
103,75.0,25.601388888888888,17,3200
100,49.0,10.4275,15,4000
63,51.0,17.877777777777776,21,9000
49,75.0,25.419166666666666,18,6000
201,26.0,11.315,23,10000
103,39.0,13.748611111111112,12,4000
172,29.0,12.812777777777775,22,10000
151,51.0,15.829444444444444,23,6000
72,63.0,24.294166666666666,16,11000
141,35.0,13.719166666666666,19,10000
161,44.0,20.337777777777777,24,3200
221,57.0,14.350833333333334,22,3200
130,56.0,12.846388888888889,25,10000
151,34.0,17.09888888888889,23,6000
121,37.0,11.27138888888889,18,10000
164,31.0,17.036944444444444,26,6000
79,55.0,29.70638888888889,9,11000
100,62.0,13.145555555555555,15,4000
140,60.0,15.561388888888889,19,10000
66,51.0,9.9875,6,11000
109,43.0,12.49,17,4000
121,49.0,16.491944444444446,18,10000
197,24.0,13.749444444444444,18,3200
170,38.0,13.461666666666666,26,10000
221,51.0,18.218333333333337,22,3200
10,39.0,12.344166666666666,12,6000
89,59.0,15.624166666666667,23,6000
82,44.0,17.078611111111112,10,11000
170,46.0,11.806944444444444,26,10000
138,46.0,14.343333333333334,23,6000
140,36.0,11.443055555555556,19,10000
172,38.0,12.985,22,10000
68,40.0,13.971388888888889,22,9000
143,58.0,15.597777777777775,27,10000
76,32.0,15.86888888888889,9,11000
103,33.0,9.687222222222225,12,4000
128,36.0,9.69111111111111,21,10000
97,37.0,16.200555555555557,18,3200
189,66.0,14.300555555555556,21,6000
143,45.0,12.2425,27,10000
49,44.0,25.09861111111111,18,6000
143,52.0,13.014444444444443,27,10000
140,39.0,9.130277777777778,19,10000
40,42.0,14.360555555555557,28,5600
160,42.0,13.9975,21,6000
151,28.0,11.061388888888889,23,6000
109,39.0,12.863611111111112,11,4000
161,33.0,15.266111111111112,24,3200
44,59.0,17.094722222222224,29,5600
146,39.0,12.925277777777778,21,6000
100,53.0,11.716111111111111,4,4000
143,28.0,10.45,27,10000
61,51.0,12.250277777777775,21,9000
99,59.0,14.682222222222222,18,4000
161,56.0,12.823333333333334,24,3200
100,74.0,15.616388888888888,4,4000
83,40.0,18.28361111111111,25,3200
221,62.0,19.77861111111111,22,3200
221,36.0,13.370277777777778,22,3200
138,42.0,18.26,23,6000
49,32.0,15.200277777777778,18,6000
103,53.0,17.143055555555556,17,3200
92,42.0,9.859722222222222,15,4000
103,23.0,10.654166666666669,12,4000
151,55.0,16.326666666666668,23,6000
44,36.0,13.466666666666669,29,5600
197,44.0,13.96888888888889,18,3200
138,55.0,13.768055555555556,23,6000
109,33.0,12.23277777777778,11,4000
143,30.0,12.914166666666668,27,10000
89,43.0,11.788611111111113,23,6000
42,53.0,20.785,20,6000
221,43.0,20.323055555555555,22,3200
91,54.0,17.808333333333334,28,5600
103,53.0,17.464166666666667,17,3200
199,40.0,13.331944444444444,24,3200
199,48.0,23.71444444444445,24,3200
160,36.0,13.300555555555556,21,6000
140,33.0,12.632222222222222,19,10000
156,18.0,16.875,23,6000
197,64.0,20.147222222222226,18,3200
201,51.0,15.804444444444444,23,10000
77,46.0,18.05027777777778,29,5600
87,52.0,12.320555555555556,11,4000
156,56.0,12.853333333333332,23,6000
156,34.0,8.666944444444445,23,6000
17,40.0,13.0875,18,9000
44,41.0,16.078055555555554,29,5600
20,45.0,10.936666666666667,22,9000
100,34.0,10.385277777777778,4,4000
36,44.0,18.62527777777778,27,5600
49,42.0,13.03888888888889,10,11000
141,69.0,14.699166666666668,19,10000
38,41.0,16.711388888888887,18,6000
151,54.0,18.994722222222222,23,6000
77,35.0,15.348333333333333,29,5600
50,69.0,17.511666666666667,18,9000
221,40.0,15.477777777777778,22,3200
66,21.0,7.668055555555555,6,11000
141,53.0,14.373333333333331,19,10000
80,40.0,14.443055555555556,28,5600
54,40.0,20.3025,21,11000
166,53.0,15.693333333333332,24,10000
143,54.0,15.597777777777775,27,10000
109,33.0,12.868333333333334,11,4000
124,38.0,10.723611111111111,9,4000
58,51.0,13.602777777777778,28,5600
140,41.0,15.623888888888889,22,6000
128,28.0,12.365277777777775,21,10000
100,47.0,17.572777777777777,15,4000
193,30.0,22.34777777777778,23,3200
38,46.0,13.1325,18,6000
172,45.0,12.914166666666668,22,10000
126,45.0,17.378333333333334,15,3200
97,39.0,13.767777777777775,18,3200
67,51.0,13.658611111111112,17,9000
154,46.0,15.24638888888889,24,10000
189,35.0,13.3675,21,6000
197,55.0,18.88722222222222,18,3200
83,47.0,12.567777777777778,28,5600
221,47.0,14.330833333333333,22,3200
193,55.0,17.915555555555557,23,3200
166,64.0,17.7725,24,10000
21,51.0,16.55611111111111,20,9000
151,32.0,22.675555555555555,23,6000
103,29.0,7.455833333333333,13,4000
124,49.0,11.424166666666666,9,4000
161,39.0,15.115277777777775,24,3200
197,27.0,15.978055555555557,18,3200
80,47.0,18.093611111111112,28,5600
201,52.0,16.888333333333332,23,10000
164,57.0,15.427222222222222,26,6000
109,73.0,16.875,17,4000
193,36.0,15.750277777777775,23,3200
141,35.0,9.400277777777776,19,10000
193,31.0,24.04611111111111,23,3200
44,45.0,12.334444444444443,29,5600
221,47.0,14.634722222222225,22,3200
77,58.0,15.402222222222225,29,5600
193,40.0,20.26555555555555,23,3200
164,43.0,12.033055555555556,26,6000
87,36.0,12.52777777777778,11,4000
143,31.0,12.6,27,10000
154,49.0,11.524722222222222,24,10000
68,55.0,17.899166666666666,22,9000
91,47.0,14.951666666666666,28,5600
44,32.0,12.104444444444445,29,5600
189,39.0,10.950555555555557,21,6000
103,43.0,11.508888888888889,12,4000
221,38.0,19.05361111111111,22,3200
100,26.0,10.952222222222222,15,4000
96,57.0,13.490555555555556,12,4000
58,49.0,12.789444444444444,22,6000
189,26.0,12.316944444444443,21,6000
42,25.0,12.561666666666667,20,6000
124,57.0,13.120277777777778,9,4000
57,36.0,13.659444444444444,24,9000
166,52.0,13.4975,24,10000
193,33.0,15.719722222222222,23,3200
78,60.0,13.117222222222225,19,4000
57,67.0,17.816111111111113,19,3200
199,46.0,18.790555555555557,24,3200
197,41.0,24.06277777777778,18,3200
54,35.0,28.164166666666667,21,11000
103,33.0,13.126944444444444,17,3200
55,39.0,23.70138888888889,21,11000
172,39.0,10.749722222222225,22,10000
71,49.0,25.941388888888888,12,11000
197,58.0,21.14,18,3200
100,55.0,12.948888888888888,15,4000
151,32.0,16.086666666666666,23,6000
170,62.0,17.794444444444444,26,10000
161,63.0,25.12388888888889,24,3200
140,44.0,11.261111111111113,22,6000
166,44.0,13.332222222222224,24,10000
71,33.0,10.1625,12,11000
83,47.0,17.151666666666667,28,5600
199,45.0,15.129166666666666,24,3200
160,34.0,10.684722222222222,21,6000
161,54.0,16.789166666666667,24,3200
201,57.0,29.199166666666667,23,10000
130,46.0,14.858333333333333,25,10000
109,29.0,15.042222222222222,17,4000
172,40.0,14.953888888888889,22,10000
52,43.0,17.940555555555555,13,6000
76,32.0,25.03361111111111,9,11000
97,46.0,15.165,18,3200
103,63.0,12.578611111111112,12,4000
108,46.0,12.679444444444444,22,6000
96,32.0,12.508333333333333,12,4000
40,53.0,16.898888888888887,28,5600
197,39.0,12.864444444444445,18,3200
92,54.0,13.387222222222222,15,4000
124,41.0,12.382222222222222,9,4000
100,32.0,9.929166666666667,4,4000
199,60.0,20.122222222222224,24,3200
156,37.0,14.254166666666666,23,6000
66,31.0,10.306944444444444,6,11000
156,42.0,15.3625,23,6000
166,34.0,14.320277777777775,24,10000
109,55.0,16.669166666666666,19,3200
140,45.0,11.911944444444444,22,6000
193,34.0,9.855277777777776,23,3200
76,51.0,22.685833333333335,9,11000
159,58.0,20.545,22,3200
140,56.0,13.546111111111111,19,10000
92,66.0,13.181111111111113,15,4000
193,40.0,21.460555555555555,23,3200
166,30.0,9.965555555555556,24,10000
189,42.0,13.934444444444445,21,6000
91,51.0,17.695833333333333,28,5600
103,31.0,13.627777777777778,17,3200
138,52.0,10.2575,23,6000
44,66.0,15.213888888888889,29,5600
67,52.0,13.803888888888888,17,9000
97,48.0,16.217222222222222,18,3200
67,55.0,16.05611111111111,17,9000
103,48.0,6.193333333333333,12,4000
161,54.0,16.295,24,3200
57,49.0,15.414444444444444,24,9000
123,64.0,19.29222222222222,26,3200
161,41.0,19.72138888888889,24,3200
84,49.0,12.62888888888889,10,4000
42,35.0,16.483888888888888,20,6000
103,35.0,10.223055555555556,13,4000
164,36.0,13.674444444444443,26,6000
199,41.0,15.724722222222224,24,3200
60,46.0,15.873055555555556,28,5600
141,54.0,15.239444444444445,19,10000
44,29.0,15.7325,29,5600
89,36.0,13.983888888888888,23,6000
146,36.0,12.476666666666668,21,6000
100,54.0,13.1475,4,4000
76,52.0,20.455833333333334,9,11000
130,45.0,11.623611111111112,25,10000
82,53.0,17.17111111111111,10,11000
24,47.0,20.601111111111113,17,6000
189,29.0,16.28472222222222,21,6000
138,43.0,11.911388888888888,23,6000
71,56.0,21.31305555555555,12,11000
197,49.0,19.4875,18,3200
201,65.0,15.728055555555557,23,10000
124,46.0,10.1625,9,4000
160,40.0,12.38888888888889,21,6000
159,38.0,12.165833333333332,22,3200
80,27.0,17.865555555555556,28,5600
199,50.0,15.783888888888889,24,3200
164,45.0,11.579166666666667,26,6000
77,50.0,16.648055555555555,29,5600
128,35.0,8.5275,21,10000
154,43.0,12.784444444444444,24,10000
197,60.0,17.350277777777777,18,3200
170,43.0,12.90638888888889,26,10000
76,35.0,16.47361111111111,9,11000
109,54.0,12.62888888888889,11,4000
49,52.0,13.372777777777776,10,11000
138,28.0,14.85361111111111,23,6000
49,31.0,11.93138888888889,10,11000
151,21.0,15.102222222222222,23,6000
109,48.0,10.78472222222222,11,4000
66,24.0,12.815,15,11000
58,27.0,9.750277777777775,28,5600
143,49.0,13.111944444444443,27,10000
50,52.0,18.715,18,9000
161,55.0,15.050833333333332,24,3200
123,50.0,18.33361111111111,26,3200
109,40.0,16.634722222222223,19,3200
57,46.0,12.474722222222224,24,9000
103,52.0,11.8875,13,4000
92,48.0,10.812777777777775,15,4000
159,41.0,11.805833333333334,22,3200
83,50.0,14.571944444444444,25,3200
128,40.0,14.126666666666669,21,10000
75,32.0,23.041944444444443,17,6000
193,30.0,15.840555555555556,23,3200
54,47.0,18.424444444444443,21,11000
89,45.0,14.745833333333334,23,6000
83,31.0,8.035833333333333,25,3200
123,30.0,13.96861111111111,26,3200
172,23.0,9.87861111111111,22,10000
199,54.0,16.743333333333332,24,3200
63,35.0,12.823888888888888,8,11000
201,50.0,17.433611111111112,23,10000
221,48.0,15.567777777777778,22,3200
103,57.0,19.712222222222223,17,3200
201,51.0,19.768333333333334,23,10000
143,42.0,13.252222222222224,27,10000
121,36.0,9.642777777777775,18,10000
124,26.0,11.311388888888889,9,4000
83,28.0,15.363055555555556,25,3200
164,48.0,14.552777777777775,26,6000
154,45.0,10.69111111111111,24,10000
66,45.0,11.390277777777778,15,11000
109,57.0,19.77638888888889,19,3200
75,45.0,16.701944444444443,17,6000
126,40.0,17.333055555555557,15,3200
80,44.0,17.878611111111113,28,5600
97,40.0,14.113333333333332,18,3200
151,32.0,15.112222222222222,23,6000
160,53.0,10.56,21,6000
160,34.0,9.113333333333332,21,6000
126,36.0,14.004166666666666,15,3200
141,43.0,13.082777777777778,19,10000
146,29.0,10.415555555555557,21,6000
143,38.0,10.283333333333331,27,10000
50,51.0,20.64472222222222,18,11000
140,32.0,10.949722222222222,19,10000
201,59.0,15.262222222222222,23,10000
61,37.0,15.383055555555556,21,9000
58,45.0,14.008055555555556,22,6000
99,34.0,12.841666666666669,18,4000
140,65.0,14.56,19,10000
166,49.0,13.73611111111111,24,10000
151,45.0,15.483333333333333,23,6000
100,39.0,6.469166666666666,4,4000
159,49.0,14.860277777777778,22,3200
108,41.0,13.799444444444443,22,6000
108,41.0,12.081944444444444,22,6000
37,49.0,24.511388888888888,22,6000
50,52.0,16.525277777777777,18,11000
103,75.0,14.022222222222222,13,4000
75,49.0,16.558611111111112,17,6000
164,38.0,10.281666666666666,26,6000
164,35.0,16.13,26,6000
160,45.0,12.116666666666667,21,6000
128,42.0,13.723888888888888,21,10000
60,37.0,14.78,28,5600
103,42.0,12.994166666666668,17,3200
128,46.0,12.578888888888889,21,10000
20,60.0,16.398333333333333,22,9000
91,46.0,17.128888888888888,28,5600
81,51.0,13.47222222222222,28,5600
164,32.0,11.327222222222222,26,6000
81,46.0,15.56611111111111,28,5600
221,26.0,16.065277777777776,22,3200
199,54.0,19.275,24,3200
96,51.0,11.358888888888888,12,4000
52,38.0,14.106944444444444,13,6000
71,18.0,14.873333333333331,12,11000
123,60.0,17.44611111111111,26,3200
103,44.0,9.65972222222222,13,4000
109,46.0,11.539722222222222,11,4000
109,49.0,11.591944444444444,17,4000
160,31.0,7.259722222222222,21,6000
97,38.0,15.845277777777778,28,5600
124,41.0,11.65972222222222,9,4000
130,35.0,15.605,25,10000
72,53.0,29.423333333333332,16,11000
24,22.0,13.229166666666666,17,6000
58,30.0,11.046944444444444,22,6000
91,30.0,13.9475,28,5600
156,38.0,15.212777777777776,23,6000
166,27.0,10.765555555555556,24,10000
189,40.0,13.20111111111111,21,6000
170,45.0,11.355277777777776,26,10000
81,25.0,15.13111111111111,28,5600
61,43.0,11.460277777777778,21,9000
159,45.0,17.02722222222222,22,3200
197,47.0,15.591111111111111,18,3200
100,41.0,12.241388888888888,15,4000
55,48.0,25.565555555555555,21,11000
34,47.0,22.264166666666668,22,6000
154,37.0,13.27361111111111,24,10000
154,55.0,14.32611111111111,24,10000
193,56.0,20.169444444444444,23,3200
154,31.0,9.121944444444445,24,10000
58,41.0,10.425833333333332,28,5600
102,28.0,22.51222222222222,20,3200
109,55.0,17.24888888888889,19,3200
103,40.0,10.976666666666668,13,4000
65,53.0,19.860833333333332,9,11000
138,30.0,14.258055555555556,23,6000
138,72.0,20.77722222222222,23,6000
199,63.0,20.773611111111112,24,3200
60,50.0,15.91,28,5600
109,72.0,17.804444444444446,19,3200
172,58.0,17.608333333333334,22,10000
197,48.0,13.319722222222222,18,3200
138,45.0,11.273055555555556,23,6000
146,42.0,13.656666666666666,21,6000
146,74.0,13.563055555555556,21,6000
100,51.0,13.419722222222225,4,4000
189,42.0,14.150277777777776,21,6000
221,48.0,12.922777777777778,22,3200
28,55.0,16.77888888888889,22,9000
221,34.0,15.128055555555555,22,3200
77,55.0,14.905277777777778,29,5600
103,41.0,11.849166666666669,13,4000
103,39.0,12.533611111111112,17,3200
81,40.0,13.704166666666667,28,5600
156,51.0,12.034444444444444,23,6000
103,32.0,11.86111111111111,13,4000
123,46.0,19.571944444444444,26,3200
63,42.0,14.128333333333334,21,9000
166,53.0,10.829166666666667,24,10000
28,42.0,16.718611111111112,22,9000
156,64.0,17.177777777777777,23,6000
126,29.0,14.899722222222222,15,3200
164,48.0,13.040833333333332,26,6000
63,41.0,18.178333333333335,21,9000
14,62.0,15.358888888888888,23,9000
126,31.0,14.07611111111111,15,3200
99,50.0,12.167777777777776,18,4000
63,50.0,16.19333333333333,21,9000
193,57.0,17.176111111111112,23,3200
109,40.0,9.413055555555555,17,4000
189,39.0,14.633888888888889,21,6000
199,52.0,25.275555555555556,24,3200
66,51.0,9.922222222222222,6,11000
60,60.0,17.655277777777776,27,5600
130,35.0,10.261388888888888,25,10000
81,50.0,12.339722222222225,28,5600
66,51.0,16.489722222222223,15,11000
141,34.0,11.808333333333334,19,10000
199,68.0,13.99,24,3200
138,36.0,11.198055555555555,23,6000
141,57.0,12.492777777777778,19,10000
109,41.0,8.229722222222222,11,4000
109,40.0,9.7125,19,3200
130,59.0,18.474722222222223,25,10000
141,40.0,13.671388888888888,19,10000
38,30.0,19.888333333333332,18,6000
103,66.0,16.126666666666665,12,4000
102,43.0,15.96527777777778,20,3200
140,39.0,11.757222222222222,22,6000
159,49.0,16.95611111111111,22,3200
201,40.0,19.228055555555557,23,10000
189,43.0,12.651388888888889,21,6000
221,50.0,13.521666666666668,22,3200
143,51.0,16.33416666666667,27,10000
99,48.0,12.239444444444445,18,4000
141,30.0,14.67,19,10000
87,47.0,13.821944444444444,11,4000
84,62.0,14.570555555555556,10,4000
170,39.0,10.436388888888889,26,10000
34,44.0,13.479444444444445,22,6000
189,41.0,12.416944444444445,21,6000
140,38.0,8.652777777777779,22,6000
103,38.0,7.020277777777777,13,4000
172,50.0,12.59388888888889,22,10000
109,59.0,13.445555555555556,17,4000
92,28.0,9.7325,15,4000
193,35.0,20.376666666666665,23,3200
197,74.0,26.9875,18,3200
201,33.0,13.424166666666666,23,10000
199,39.0,13.7925,24,3200
156,31.0,9.578888888888889,23,6000
161,21.0,15.64861111111111,24,3200
154,33.0,12.907222222222222,24,10000
109,53.0,13.244166666666668,11,4000
43,38.0,11.69361111111111,23,3200
66,27.0,12.526666666666667,6,11000
81,36.0,17.36916666666667,28,5600
99,42.0,11.903333333333334,18,4000
60,47.0,19.231666666666666,27,5600
68,34.0,17.045555555555556,22,9000
199,69.0,18.621666666666663,24,3200
159,29.0,13.896666666666668,22,3200
146,45.0,13.683055555555557,21,6000
199,38.0,17.246388888888887,24,3200
37,66.0,25.459722222222226,22,6000
143,47.0,11.92,27,10000
82,38.0,15.373888888888889,10,11000
124,61.0,8.889722222222222,9,4000
84,47.0,11.713611111111112,10,4000
76,31.0,14.985833333333334,9,11000
199,52.0,13.590833333333334,24,3200
55,59.0,22.586388888888887,21,11000
193,50.0,16.607777777777777,23,3200
143,59.0,14.231111111111112,27,10000
17,53.0,18.673055555555557,18,9000
55,44.0,17.9625,26,9000
221,32.0,18.49388888888889,22,3200
100,68.0,11.970277777777778,15,4000
92,49.0,9.866388888888888,15,4000
172,37.0,14.601944444444444,22,10000
193,34.0,21.73027777777778,23,3200
130,43.0,19.21444444444445,25,10000
126,25.0,12.56861111111111,15,3200
121,49.0,12.671111111111111,18,10000
141,37.0,11.00611111111111,19,10000
80,44.0,12.725277777777778,28,5600
60,32.0,13.499722222222225,27,5600
49,30.0,14.199722222222222,10,11000
55,43.0,14.394722222222224,26,9000
82,62.0,19.56194444444445,10,11000
164,37.0,7.368888888888889,26,6000
42,66.0,20.266944444444444,20,6000
40,35.0,17.079722222222223,28,5600
60,55.0,13.859444444444444,28,5600
54,39.0,14.711944444444445,21,11000
103,35.0,12.989166666666666,13,4000
96,39.0,12.788611111111113,12,4000
164,42.0,17.036666666666665,26,6000
128,54.0,14.502222222222224,21,10000
84,53.0,9.515277777777778,10,4000
138,43.0,8.797222222222222,23,6000
97,37.0,13.510555555555555,18,3200
109,53.0,14.198611111111113,11,4000
76,68.0,22.69527777777778,9,11000
75,55.0,17.799722222222222,17,6000
82,46.0,19.249166666666667,10,11000
109,50.0,22.755,19,3200
103,61.0,16.7775,17,3200
100,65.0,12.328611111111112,15,4000
52,49.0,21.18722222222222,13,6000
109,68.0,11.954166666666667,11,4000
58,38.0,13.215,22,6000
82,37.0,16.537777777777777,10,11000
82,54.0,23.913333333333338,10,11000
67,44.0,11.551666666666666,17,9000
140,34.0,11.904166666666669,22,6000
189,42.0,14.268055555555556,21,6000
154,46.0,12.385,24,10000
100,67.0,16.49277777777778,4,4000
143,38.0,13.580833333333333,27,10000
154,36.0,14.293055555555556,24,10000
138,50.0,11.836666666666666,23,6000
108,41.0,12.551388888888887,22,6000
138,50.0,14.020555555555555,23,6000
199,33.0,17.276666666666667,24,3200
154,37.0,10.712777777777776,24,10000
78,45.0,16.41777777777778,19,4000
160,32.0,12.141388888888889,21,6000
83,37.0,14.32638888888889,28,5600
189,45.0,11.95111111111111,21,6000
146,45.0,10.035555555555556,21,6000
193,48.0,22.405277777777776,23,3200
52,23.0,12.407777777777778,13,6000
43,39.0,15.766666666666667,23,3200
50,64.0,15.26388888888889,18,9000
160,31.0,11.087222222222222,21,6000
201,37.0,10.168333333333331,23,10000
160,35.0,11.91638888888889,21,6000
92,59.0,10.421111111111111,15,4000
201,62.0,15.940555555555555,23,10000
159,31.0,12.127222222222224,22,3200
201,39.0,11.743055555555555,23,10000
102,44.0,17.2475,20,3200
164,48.0,15.072777777777778,26,6000
108,27.0,12.96,22,6000
63,40.0,15.886388888888888,8,11000
130,62.0,18.989722222222223,25,10000
96,49.0,7.876666666666667,12,4000
54,58.0,19.5,21,11000
160,19.0,10.249166666666667,21,6000
84,55.0,11.655833333333334,10,4000
83,54.0,15.01,25,3200
151,42.0,14.27777777777778,23,6000
21,61.0,16.674166666666668,20,9000
154,52.0,13.771944444444443,24,10000
100,31.0,10.976666666666668,4,4000
124,50.0,11.784444444444444,9,4000
143,43.0,15.278611111111111,27,10000
81,34.0,10.45,28,5600
